customer,doc_code,doc_name,section,requirement,audit_question,evidence_compliance,audit_method,requirement_type,process_category,related_4m,priority,source_location,revision,effective_date,evidence_type
HKMC,ES52931-07,HKMC [ES52931 07] 휠&타이어 NVH 평가 REV05 231113 (표지),Clause 2.0 (Testing & Quality Controls),품질 관리 항목 및 사양서에 명시된 주요 성능 테스트와 주기적인 시편 신뢰성 평가를 정해진 시험 장비 및 환경 요건 하에서 정밀 수행해야 한다.,부품의 설계 검증 및 생산 적합성을 보증하기 위하여 ES52931-07에 의거한 정기 시험 주기 및 신뢰성 테스트를 실시하고 있는가?,"공인 시험 연구소 성적서, 내부 정기 신뢰성 테스트 시험 보고서.",시험 성적서 정밀 매칭 확인,시험,Test,Machine,High,"Clause 2.0, Page 2",ES52931-07,N/A,성적서
HKMC,ES52931-07,본 기술 표준은 휠&타이어 ASSY 및 휠의 단품 NVH 성능 시험 방법을 규정한다 (자동 추출),Clause 3.0 (General Specifications),"[표 5] 휠, 휠&타이어 ASSY 단품 NVH 평가 항목별 평가 기준 및 평가 방법",타이어 소음 원천 평가(Tire Airborne Noise) 및 흡음형 폼 타이어의 접착 내구성에 대한 음향 투과 시험 규정이 만족하고 성적서 이력이 있는가?,"음향 연구실 반무향실 정밀 소음 성적서, 흡음재 폼 이탈 방지 열화 시험 리포트.",소음 정밀 주파수 대역 분석표 검토 및 반무향실 챔버 장비 유효 기간 대조 (Facility & Doc Review),시험,Test,Method,Medium,"Clause 3.0 (General Specifications), Page 1",ES52931-07,2024-02-14,성적서
HKMC,ES52931-07,본 기술 표준은 휠&타이어 ASSY 및 휠의 단품 NVH 성능 시험 방법을 규정한다 (자동 추출),Section 6.1 (에서 사용된 휠을 사용하여도 된다.),9) ECE R117 기준으로 노면 표면 온도 보정을 진행한다,규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Section 6.1 (에서 사용된 휠을 사용하여도 된다.), Page 1",ES52931-07,2024-02-14,작업표준서
HKMC,ES52931-07,본 기술 표준은 휠&타이어 ASSY 및 휠의 단품 NVH 성능 시험 방법을 규정한다 (자동 추출),Section 6.1 (에서 사용된 휠을 사용하여도 된다.),※ 다른 장비를 사용할 경우 현대/기아 자동차의 확인을 득할 것,규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Section 6.1 (에서 사용된 휠을 사용하여도 된다.), Page 1",ES52931-07,2024-02-14,작업표준서
HKMC,ES52931-08,(SPEC No) ES52931-08 (자동 추출),Clause 1.0 (General Specifications),본 기술 표준은 흡음타이어의 단품 내구 성능에 대한 요구 사항 및 시험방법을 규정한다,"규격서에 명시된 드럼 내구 시험 및 고속 주행 시험 조건(챔버 온도, 가류 시간, 속도 Step별 가하중)을 충족하고 정기 시험 성적서 대조가 완료되었는가?","공인 신뢰성 내구 시험 성적서, 드럼 속도 Step별 제어 기록 로그, 검교정된 시험 챔버 온도 모니터링 시트.",고속 드럼 시험기 설정 조건 및 최근 1년 정기 내구 시험 성적서 대조 검토 (Test Observation & Document Review),시험,Test,Machine,High,"Clause 1.0 (General Specifications), Page 1",ES52931-08,2022-05-27,성적서
HKMC,ES52931-08,HKMC [ES52931 08] 흡음타이어 REV03 200904 (표지),Clause 1.0 (Scope & Base Specifications),협력사는 HKMC ES52931-08 규격의 1장 범위 및 정의에 명시된 기본 기술 사양을 모두 만족하고 설계 공차 내에 납품을 완수해야 한다.,양산 중인 부품의 기본 엔지니어링 스펙이 ES52931-08 규격 1장에 정의된 적용 범위 및 성능 한계치를 완벽히 충족하고 설계 성적서로 관리되는가?,"HKMC 승인 도면 규격 데이터, 내부 마스터 스펙 북.",설계 규격 대조 및 문서 검토,공정관리,System,Method,High,"Clause 1.0, Page 1",ES52931-08,N/A,작업표준서
HKMC,ES52931-08,(SPEC No) ES52931-08 (자동 추출),Clause 2.0 (General Specifications),성능은 본 규격과 SR 및 도면상의 요구를 만족해야 한다,제품의 치수 정밀도 및 설계 도면의 중요 공차 요건이 정기적인 치수 측정 성적서를 통해 확인 및 관리되고 있는가?,"HKMC 승인 최신 도면 원본, 부품 풀레이아웃(Full Layout) 정밀 치수 측정 성적서.",치수 측정 장비 실사 및 치수 성적서 대조 검토 (Inspection Verification),검사,Inspection,Method,High,"Clause 2.0 (General Specifications), Page 1",ES52931-08,2022-05-27,검사기준서
HKMC,ES52931-08,HKMC [ES52931 08] 흡음타이어 REV03 200904 (표지),Clause 2.0 (Testing & Quality Controls),품질 관리 항목 및 사양서에 명시된 주요 성능 테스트와 주기적인 시편 신뢰성 평가를 정해진 시험 장비 및 환경 요건 하에서 정밀 수행해야 한다.,부품의 설계 검증 및 생산 적합성을 보증하기 위하여 ES52931-08에 의거한 정기 시험 주기 및 신뢰성 테스트를 실시하고 있는가?,"공인 시험 연구소 성적서, 내부 정기 신뢰성 테스트 시험 보고서.",시험 성적서 정밀 매칭 확인,시험,Test,Machine,High,"Clause 2.0, Page 2",ES52931-08,N/A,성적서
HKMC,ES52931-08,(SPEC No) ES52931-08 (자동 추출),Clause 3.0 (General Specifications),"3) 흡음타이어 접착제(실런트)나 흡음재가 변경되는 경우, 관련 시험 범위에 대하여 HKMC",타이어 소음 원천 평가(Tire Airborne Noise) 및 흡음형 폼 타이어의 접착 내구성에 대한 음향 투과 시험 규정이 만족하고 성적서 이력이 있는가?,"음향 연구실 반무향실 정밀 소음 성적서, 흡음재 폼 이탈 방지 열화 시험 리포트.",소음 정밀 주파수 대역 분석표 검토 및 반무향실 챔버 장비 유효 기간 대조 (Facility & Doc Review),시험,Test,Method,Medium,"Clause 3.0 (General Specifications), Page 1",ES52931-08,2022-05-27,성적서
HKMC,ES52931-08,(SPEC No) ES52931-08 (자동 추출),Clause 4.0 (General Specifications),"규격에 따라 시험을 실시할 경우, 어떤 시험품이라도 본 규격을 만족하여야 한다",규격서에서 요구하는 부품 시험 및 정밀 측정 방식이 표준화된 절차와 설비 유효 하에 주기적으로 검증 관리되고 있는가?,"공인 시험 성적서 원본, 정기 신뢰성 테스트 시험 대장, 장비 예방 보전 일지.",테스트 장비 실사 및 시험 성적서 대조 검토 (Test Observation & Document Review),시험,Test,Machine,High,"Clause 4.0 (General Specifications), Page 1",ES52931-08,2022-05-27,성적서
HKMC,ES52931-08,(SPEC No) ES52931-08 (자동 추출),Clause 5.0 (General Specifications),: 60℃에서 12 시간을 실시한 다음 -20℃에서 12 시간을 추가실시하는 조건으로 시험 3 회 반복,규격서에서 요구하는 부품 시험 및 정밀 측정 방식이 표준화된 절차와 설비 유효 하에 주기적으로 검증 관리되고 있는가?,"공인 시험 성적서 원본, 정기 신뢰성 테스트 시험 대장, 장비 예방 보전 일지.",테스트 장비 실사 및 시험 성적서 대조 검토 (Test Observation & Document Review),시험,Test,Machine,High,"Clause 5.0 (General Specifications), Page 1",ES52931-08,2022-05-27,성적서
HKMC,ES86400-00,HKMC [ES86400 00] 부품 로트추적을 위한 2D 바코드 규격 REV02 200610 (표지),Clause 1.0 (Scope & Base Specifications),협력사는 HKMC ES86400-00 규격의 1장 범위 및 정의에 명시된 기본 기술 사양을 모두 만족하고 설계 공차 내에 납품을 완수해야 한다.,양산 중인 부품의 기본 엔지니어링 스펙이 ES86400-00 규격 1장에 정의된 적용 범위 및 성능 한계치를 완벽히 충족하고 설계 성적서로 관리되는가?,"HKMC 승인 도면 규격 데이터, 내부 마스터 스펙 북.",설계 규격 대조 및 문서 검토,공정관리,System,Method,High,"Clause 1.0, Page 1",ES86400-00,N/A,작업표준서
HKMC,ES86400-00,HKMC [ES86400 00] 부품 로트추적을 위한 2D 바코드 규격 REV02 200610 (표지),Clause 2.0 (Testing & Quality Controls),품질 관리 항목 및 사양서에 명시된 주요 성능 테스트와 주기적인 시편 신뢰성 평가를 정해진 시험 장비 및 환경 요건 하에서 정밀 수행해야 한다.,부품의 설계 검증 및 생산 적합성을 보증하기 위하여 ES86400-00에 의거한 정기 시험 주기 및 신뢰성 테스트를 실시하고 있는가?,"공인 시험 연구소 성적서, 내부 정기 신뢰성 테스트 시험 보고서.",시험 성적서 정밀 매칭 확인,시험,Test,Machine,High,"Clause 2.0, Page 2",ES86400-00,N/A,성적서
HKMC,ES86400-00,"H/KMC 로트추적 대상부품 추적정보에 관한 데이터 표기, 전송방법, 전송형식(종류) 및 바코드 (자동 추출)",Section 5.1.1 (바코드 구조설명),"부품 협력사별로 부품번호 입력시, 관리 방법이 다르기 때문에 10 자리는 필수이나,",규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Section 5.1.1 (바코드 구조설명), Page 1",ES86400-00,2022-06-07,작업표준서
HKMC,ES86400-00,"H/KMC 로트추적 대상부품 추적정보에 관한 데이터 표기, 전송방법, 전송형식(종류) 및 바코드 (자동 추출)",Section 5.1.1 (바코드 구조설명),이때 생산공장 담당부서(생산관리부)와 서열코드의 내용 및 자리수 협의를 통하여,규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Section 5.1.1 (바코드 구조설명), Page 1",ES86400-00,2022-06-07,작업표준서
HKMC,ES86400-00,"H/KMC 로트추적 대상부품 추적정보에 관한 데이터 표기, 전송방법, 전송형식(종류) 및 바코드 (자동 추출)",Section 5.1.5 (바코드 부착 방법),"바코드 수량 및 부착위치는 아래 내용에 준하며, 부착위치는 도면내 명기하여야 한다",타이어 완제품 사이드월 각인 및 2D 데이터매트릭스 바코드 부품 이력 추적성(Traceability) 시스템의 판독 품질이 완벽히 제어되고 있는가?,"2D 바코드 일일 판독 인식 에러율 모니터링 로그, LOT 추적성 전산 시스템 가동 이력 원본.",바코드 리더기 현장 스캔 테스트 실사 및 완제품 바코드로 원재료 LOT 역추적 정합성 매칭 (Traceability System Check),추적성,System,Method,High,"Section 5.1.5 (바코드 부착 방법), Page 1",ES86400-00,2022-06-07,바코드 품질 대장
HKMC,ES86400-00,"H/KMC 로트추적 대상부품 추적정보에 관한 데이터 표기, 전송방법, 전송형식(종류) 및 바코드 (자동 추출)",Section 5.2.1 (서열부품은 서열작업시 관리부서(생산관리부 등)가 바코드 리딩하여 정보를 전송한다),1 서열부품은 서열작업시 관리부서(생산관리부 등)가 바코드 리딩하여 정보를 전송한다,타이어 완제품 사이드월 각인 및 2D 데이터매트릭스 바코드 부품 이력 추적성(Traceability) 시스템의 판독 품질이 완벽히 제어되고 있는가?,"2D 바코드 일일 판독 인식 에러율 모니터링 로그, LOT 추적성 전산 시스템 가동 이력 원본.",바코드 리더기 현장 스캔 테스트 실사 및 완제품 바코드로 원재료 LOT 역추적 정합성 매칭 (Traceability System Check),추적성,System,Method,High,"Section 5.2.1 (서열부품은 서열작업시 관리부서(생산관리부 등)가 바코드 리딩하여 정보를 전송한다), Page 1",ES86400-00,2022-06-07,바코드 품질 대장
HKMC,ES86400-00,"H/KMC 로트추적 대상부품 추적정보에 관한 데이터 표기, 전송방법, 전송형식(종류) 및 바코드 (자동 추출)",Section 5.2.3 (통신부품(제어기)은 전장검사장비(HADS 등) 활용하여 추적정보를 전송한다),3 통신부품(제어기)은 전장검사장비(HADS 등) 활용하여 추적정보를 전송한다,타이어 완제품 사이드월 각인 및 2D 데이터매트릭스 바코드 부품 이력 추적성(Traceability) 시스템의 판독 품질이 완벽히 제어되고 있는가?,"2D 바코드 일일 판독 인식 에러율 모니터링 로그, LOT 추적성 전산 시스템 가동 이력 원본.",바코드 리더기 현장 스캔 테스트 실사 및 완제품 바코드로 원재료 LOT 역추적 정합성 매칭 (Traceability System Check),추적성,System,Method,High,"Section 5.2.3 (통신부품(제어기)은 전장검사장비(HADS 등) 활용하여 추적정보를 전송한다), Page 1",ES86400-00,2022-06-07,바코드 품질 대장
HKMC,MS201-01,이 규격은 자동차 부품의 재질표기에 대해서 규정한다. 이 규격의 적용 목적은 자동차의 (자동 추출),Clause 1.0 (General Specifications),"재질표기는 단일재질 기준 플라스틱 부품 100g 이상, 고무 부품 200g 이상인 부품에",캡트레드 고무 컴파운드 및 배합 고무의 내오존 노화 시험 표준에 따른 규격 한계치가 공인 밀시트(Mill Sheet)와 대조되어 품질 검증이 완료되었는가?,"원재료 수입 검사 성적서, 배합 고무 물리 성정 시험 대장, 가류(Curing) 시간 온도 센서 제어표.",고무 배합 공정 온도 기록 대조 및 수입 검사 시 원재료 MSDS/유해물질 성적서 대조 (Material & Process Audit),검사,Inspection,Material,High,"Clause 1.0 (General Specifications), Page 1",MS201-01,2022-06-07,검사기준서
HKMC,MS201-01,HKMC [MS201 01] 부품 재질표기 방법 REV08 170830 (표지),Clause 1.0 (Scope & Base Specifications),협력사는 HKMC MS201-01 규격의 1장 범위 및 정의에 명시된 기본 기술 사양을 모두 만족하고 설계 공차 내에 납품을 완수해야 한다.,양산 중인 부품의 기본 엔지니어링 스펙이 MS201-01 규격 1장에 정의된 적용 범위 및 성능 한계치를 완벽히 충족하고 설계 성적서로 관리되는가?,"HKMC 승인 도면 규격 데이터, 내부 마스터 스펙 북.",설계 규격 대조 및 문서 검토,공정관리,System,Method,High,"Clause 1.0, Page 1",MS201-01,N/A,작업표준서
HKMC,MS201-01,HKMC [MS201 01] 부품 재질표기 방법 REV08 170830 (표지),Clause 2.0 (Testing & Quality Controls),품질 관리 항목 및 사양서에 명시된 주요 성능 테스트와 주기적인 시편 신뢰성 평가를 정해진 시험 장비 및 환경 요건 하에서 정밀 수행해야 한다.,부품의 설계 검증 및 생산 적합성을 보증하기 위하여 MS201-01에 의거한 정기 시험 주기 및 신뢰성 테스트를 실시하고 있는가?,"공인 시험 연구소 성적서, 내부 정기 신뢰성 테스트 시험 보고서.",시험 성적서 정밀 매칭 확인,시험,Test,Machine,High,"Clause 2.0, Page 2",MS201-01,N/A,성적서
HKMC,MS201-01,이 규격은 자동차 부품의 재질표기에 대해서 규정한다. 이 규격의 적용 목적은 자동차의 (자동 추출),Section 4.2 (부품 타입별 재질 표기 방법(표기 예는 <부록 1> 참조)),표기가 어려운 부품의 경우는 표기법①과 같이 표기할 것),규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Section 4.2 (부품 타입별 재질 표기 방법(표기 예는 <부록 1> 참조)), Page 1",MS201-01,2022-06-07,작업표준서
HKMC,MS201-01,이 규격은 자동차 부품의 재질표기에 대해서 규정한다. 이 규격의 적용 목적은 자동차의 (자동 추출),"Section 5.6 (열가소성 탄성체(TPE, Thermoplastic Elastomer) 재질 약어)",The thermoplastic and the rubber type shall be listed in decreasing order of,캡트레드 고무 컴파운드 및 배합 고무의 내오존 노화 시험 표준에 따른 규격 한계치가 공인 밀시트(Mill Sheet)와 대조되어 품질 검증이 완료되었는가?,"원재료 수입 검사 성적서, 배합 고무 물리 성정 시험 대장, 가류(Curing) 시간 온도 센서 제어표.",고무 배합 공정 온도 기록 대조 및 수입 검사 시 원재료 MSDS/유해물질 성적서 대조 (Material & Process Audit),검사,Inspection,Material,High,"Section 5.6 (열가소성 탄성체(TPE, Thermoplastic Elastomer) 재질 약어), Page 1",MS201-01,2022-06-07,검사기준서
HKMC,MS201-01,이 규격은 자동차 부품의 재질표기에 대해서 규정한다. 이 규격의 적용 목적은 자동차의 (자동 추출),"Section 5.6 (열가소성 탄성체(TPE, Thermoplastic Elastomer) 재질 약어)",the rubber shall precede that for the thermoplastic,캡트레드 고무 컴파운드 및 배합 고무의 내오존 노화 시험 표준에 따른 규격 한계치가 공인 밀시트(Mill Sheet)와 대조되어 품질 검증이 완료되었는가?,"원재료 수입 검사 성적서, 배합 고무 물리 성정 시험 대장, 가류(Curing) 시간 온도 센서 제어표.",고무 배합 공정 온도 기록 대조 및 수입 검사 시 원재료 MSDS/유해물질 성적서 대조 (Material & Process Audit),검사,Inspection,Material,High,"Section 5.6 (열가소성 탄성체(TPE, Thermoplastic Elastomer) 재질 약어), Page 1",MS201-01,2022-06-07,검사기준서
HKMC,MS201-01,이 규격은 자동차 부품의 재질표기에 대해서 규정한다. 이 규격의 적용 목적은 자동차의 (자동 추출),Section 5.9 (난연제 (Flame Retardant) 약어),- 표기법 1 : 각 단일 재질 층에 따른 재질을 표기(가장 단순한 형태의 재질약어를 사용할 것),규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Section 5.9 (난연제 (Flame Retardant) 약어), Page 1",MS201-01,2022-06-07,작업표준서
HKMC,MS201-02,이 규격은 현대자동차ㆍ기아가 생산 또는 판매하는 전 차종에 적용되는 모든 부품 및 재료 (자동 추출),Clause 1.0 (General Specifications),"및 재료에 대한 최소한의 요구사항으로, 이 규격에 명시되지 않은 화학물질규제가 있을 경우",캡트레드 고무 컴파운드 및 배합 고무의 내오존 노화 시험 표준에 따른 규격 한계치가 공인 밀시트(Mill Sheet)와 대조되어 품질 검증이 완료되었는가?,"원재료 수입 검사 성적서, 배합 고무 물리 성정 시험 대장, 가류(Curing) 시간 온도 센서 제어표.",고무 배합 공정 온도 기록 대조 및 수입 검사 시 원재료 MSDS/유해물질 성적서 대조 (Material & Process Audit),검사,Inspection,Material,High,"Clause 1.0 (General Specifications), Page 1",MS201-02,2024-02-14,검사기준서
HKMC,MS201-02,HKMC [MS201 02] 유해물질 금지 및 신고 부품 및 재료 REV46 231031 (표지),Clause 1.0 (Scope & Base Specifications),협력사는 HKMC MS201-02 규격의 1장 범위 및 정의에 명시된 기본 기술 사양을 모두 만족하고 설계 공차 내에 납품을 완수해야 한다.,양산 중인 부품의 기본 엔지니어링 스펙이 MS201-02 규격 1장에 정의된 적용 범위 및 성능 한계치를 완벽히 충족하고 설계 성적서로 관리되는가?,"HKMC 승인 도면 규격 데이터, 내부 마스터 스펙 북.",설계 규격 대조 및 문서 검토,공정관리,System,Method,High,"Clause 1.0, Page 1",MS201-02,N/A,작업표준서
HKMC,MS201-02,이 규격은 현대자동차ㆍ기아가 생산 또는 판매하는 전 차종에 적용되는 모든 부품 및 재료 (자동 추출),Clause 2.0 (General Specifications),현대자동차ㆍ기아에 부품 및 재료를 납품하는 협력사(이하 ‘협력사’)는 이를 준수할 의무가,규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Clause 2.0 (General Specifications), Page 1",MS201-02,2024-02-14,작업표준서
HKMC,MS201-02,HKMC [MS201 02] 유해물질 금지 및 신고 부품 및 재료 REV46 231031 (표지),Clause 2.0 (Testing & Quality Controls),품질 관리 항목 및 사양서에 명시된 주요 성능 테스트와 주기적인 시편 신뢰성 평가를 정해진 시험 장비 및 환경 요건 하에서 정밀 수행해야 한다.,부품의 설계 검증 및 생산 적합성을 보증하기 위하여 MS201-02에 의거한 정기 시험 주기 및 신뢰성 테스트를 실시하고 있는가?,"공인 시험 연구소 성적서, 내부 정기 신뢰성 테스트 시험 보고서.",시험 성적서 정밀 매칭 확인,시험,Test,Machine,High,"Clause 2.0, Page 2",MS201-02,N/A,성적서
HKMC,MS201-02,이 규격은 현대자동차ㆍ기아가 생산 또는 판매하는 전 차종에 적용되는 모든 부품 및 재료 (자동 추출),Clause 3.0 (General Specifications),"- 살생물제 관리법 (Biocidal Products Regulation, 528/2012/EU)",규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Clause 3.0 (General Specifications), Page 1",MS201-02,2024-02-14,작업표준서
HKMC,MS201-02,이 규격은 현대자동차ㆍ기아가 생산 또는 판매하는 전 차종에 적용되는 모든 부품 및 재료 (자동 추출),Clause 4.0 (General Specifications),- 생활화학제품 및 살생물제의 안전관리에 관한 법률(화학제품 안전법),캡트레드 고무 컴파운드 및 배합 고무의 내오존 노화 시험 표준에 따른 규격 한계치가 공인 밀시트(Mill Sheet)와 대조되어 품질 검증이 완료되었는가?,"원재료 수입 검사 성적서, 배합 고무 물리 성정 시험 대장, 가류(Curing) 시간 온도 센서 제어표.",고무 배합 공정 온도 기록 대조 및 수입 검사 시 원재료 MSDS/유해물질 성적서 대조 (Material & Process Audit),검사,Inspection,Material,High,"Clause 4.0 (General Specifications), Page 1",MS201-02,2024-02-14,검사기준서
HKMC,MS201-02,이 규격은 현대자동차ㆍ기아가 생산 또는 판매하는 전 차종에 적용되는 모든 부품 및 재료 (자동 추출),Section 2.1.1 (적용 지역 및 대상),주 2) 일본 지역 유예조항 기준은 EU 폐차법규 중금속 유예조항 적용,규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Section 2.1.1 (적용 지역 및 대상), Page 1",MS201-02,2024-02-14,작업표준서
HKMC,MS268-02,HKMC [MS268 02] 타이어 Cap Tread 고무 컴파운드 품질 REV03 170811 (표지),Clause 1.0 (Scope & Base Specifications),협력사는 HKMC MS268-02 규격의 1장 범위 및 정의에 명시된 기본 기술 사양을 모두 만족하고 설계 공차 내에 납품을 완수해야 한다.,양산 중인 부품의 기본 엔지니어링 스펙이 MS268-02 규격 1장에 정의된 적용 범위 및 성능 한계치를 완벽히 충족하고 설계 성적서로 관리되는가?,"HKMC 승인 도면 규격 데이터, 내부 마스터 스펙 북.",설계 규격 대조 및 문서 검토,공정관리,System,Method,High,"Clause 1.0, Page 1",MS268-02,N/A,작업표준서
HKMC,MS268-02,HKMC [MS268 02] 타이어 Cap Tread 고무 컴파운드 품질 REV03 170811 (표지),Clause 2.0 (Testing & Quality Controls),품질 관리 항목 및 사양서에 명시된 주요 성능 테스트와 주기적인 시편 신뢰성 평가를 정해진 시험 장비 및 환경 요건 하에서 정밀 수행해야 한다.,부품의 설계 검증 및 생산 적합성을 보증하기 위하여 MS268-02에 의거한 정기 시험 주기 및 신뢰성 테스트를 실시하고 있는가?,"공인 시험 연구소 성적서, 내부 정기 신뢰성 테스트 시험 보고서.",시험 성적서 정밀 매칭 확인,시험,Test,Machine,High,"Clause 2.0, Page 2",MS268-02,N/A,성적서
HKMC,MS268-02,(SPEC NO)  MS268-02 (자동 추출),Section 3.1 (일반요구사항),본 규격을 적용하는 성형품은 성능 규격의 모든 요구사항을 만족해야 한다,규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Section 3.1 (일반요구사항), Page 1",MS268-02,2022-05-30,작업표준서
HKMC,MS268-02,(SPEC NO)  MS268-02 (자동 추출),Section 3.1 (일반요구사항),"하는 경우에는 필히 부품성능, 내구시험 등의 확인절차를 거쳐야 하며, 고분자재료연구팀","규격서에 명시된 드럼 내구 시험 및 고속 주행 시험 조건(챔버 온도, 가류 시간, 속도 Step별 가하중)을 충족하고 정기 시험 성적서 대조가 완료되었는가?","공인 신뢰성 내구 시험 성적서, 드럼 속도 Step별 제어 기록 로그, 검교정된 시험 챔버 온도 모니터링 시트.",고속 드럼 시험기 설정 조건 및 최근 1년 정기 내구 시험 성적서 대조 검토 (Test Observation & Document Review),시험,Test,Machine,High,"Section 3.1 (일반요구사항), Page 1",MS268-02,2022-05-30,성적서
HKMC,MS268-02,(SPEC NO)  MS268-02 (자동 추출),Section 3.1 (일반요구사항),"HMC 검사 부문과 협정에 따라 결정된 LOT 마다, 이 규격의 항목에서 요구되는 전 항목",타이어 완제품 사이드월 각인 및 2D 데이터매트릭스 바코드 부품 이력 추적성(Traceability) 시스템의 판독 품질이 완벽히 제어되고 있는가?,"2D 바코드 일일 판독 인식 에러율 모니터링 로그, LOT 추적성 전산 시스템 가동 이력 원본.",바코드 리더기 현장 스캔 테스트 실사 및 완제품 바코드로 원재료 LOT 역추적 정합성 매칭 (Traceability System Check),추적성,System,Method,High,"Section 3.1 (일반요구사항), Page 1",MS268-02,2022-05-30,바코드 품질 대장
HKMC,MS268-02,(SPEC NO)  MS268-02 (자동 추출),Section 3.1 (일반요구사항),"험항목, 시험빈도, 시험개수 등의 상세한 것에 대해서는 HMC 검사 부문과의 협정에 따른",규격서에서 요구하는 부품 시험 및 정밀 측정 방식이 표준화된 절차와 설비 유효 하에 주기적으로 검증 관리되고 있는가?,"공인 시험 성적서 원본, 정기 신뢰성 테스트 시험 대장, 장비 예방 보전 일지.",테스트 장비 실사 및 시험 성적서 대조 검토 (Test Observation & Document Review),시험,Test,Machine,High,"Section 3.1 (일반요구사항), Page 1",MS268-02,2022-05-30,성적서
HKMC,MS268-02,(SPEC NO)  MS268-02 (자동 추출),Section 3.2 (상세요구사항),고무는 4 항에 규정하는 시험방법으로 시험을 행하여 표 1 의 요구사항을 만족해야 한다,캡트레드 고무 컴파운드 및 배합 고무의 내오존 노화 시험 표준에 따른 규격 한계치가 공인 밀시트(Mill Sheet)와 대조되어 품질 검증이 완료되었는가?,"원재료 수입 검사 성적서, 배합 고무 물리 성정 시험 대장, 가류(Curing) 시간 온도 센서 제어표.",고무 배합 공정 온도 기록 대조 및 수입 검사 시 원재료 MSDS/유해물질 성적서 대조 (Material & Process Audit),검사,Inspection,Material,High,"Section 3.2 (상세요구사항), Page 1",MS268-02,2022-05-30,검사기준서
