id,filename,customer,doc_code,doc_name,revision_date,doc_type,review_summary,processed_at
132,HKMC_[MS201-01] 부품 재질표기 방법_REV08_170830 (표지).pdf,HKMC,MS201-01,HKMC [MS201 01] 부품 재질표기 방법 REV08 170830 (표지),N/A,기타 사양서 (General Specification),"이 문서는 완성차 제조사 HKMC의 MS201-01 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 일반 기술 표준로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:16:12.152637
134,HKMC_[MS201-02] 유해물질 금지 및 신고 - 부품 및 재료_REV46_231031 (표지).pdf,HKMC,MS201-02,HKMC [MS201 02] 유해물질 금지 및 신고 부품 및 재료 REV46 231031 (표지),N/A,기타 사양서 (General Specification),"이 문서는 완성차 제조사 HKMC의 MS201-02 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 일반 기술 표준로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:16:13.125652
145,HKMC_[MS201-02] 유해물질 금지 및 신고 - 부품 및 재료_REV46_231031.pdf,HKMC,MS201-02,이 규격은 현대자동차ㆍ기아가 생산 또는 판매하는 전 차종에 적용되는 모든 부품 및 재료 (자동 추출),2024-02-14,기타 사양서 (General Specification),"이 문서는 완성차 제조사 HKMC의 MS201-02 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 일반 기술 표준로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:16:20.369924
76,HKMC_[MS268-02] 타이어 - Cap Tread 고무 컴파운드 품질_REV03_170811 (표지).pdf,HKMC,MS268-02,HKMC [MS268 02] 타이어 Cap Tread 고무 컴파운드 품질 REV03 170811 (표지),N/A,품질 관리 사양 (Quality Assurance Standard),"이 문서는 완성차 제조사 HKMC의 MS268-02 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 품질 관리 사양로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:45.299151
135,HKMC_[MS268-02] 타이어 - Cap Tread 고무 컴파운드 품질_REV03_170811.pdf,HKMC,MS268-02,(SPEC NO)  MS268-02 (자동 추출),2022-05-30,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 HKMC의 MS268-02 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:16:18.290610
130,HKMC_[MS268-03] 타이어 - 내오존성능_REV02_181001 (표지).pdf,HKMC,MS268-03,HKMC [MS268 03] 타이어 내오존성능 REV02 181001 (표지),N/A,기타 사양서 (General Specification),"이 문서는 완성차 제조사 HKMC의 MS268-03 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 일반 기술 표준로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:16:11.520559
155,HKMC_[MS268-03] 타이어 - 내오존성능_REV02_181001.pdf,HKMC,MS268-03,(SPEC No)  MS268-03 (자동 추출),2022-05-30,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 HKMC의 MS268-03 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:16:24.114077
84,HKMC_[MS268-06] 흡음형 폼 타이어 재료품질_REV02_200602 (표지).pdf,HKMC,MS268-06,HKMC [MS268 06] 흡음형 폼 타이어 재료품질 REV02 200602 (표지),N/A,품질 관리 사양 (Quality Assurance Standard),"이 문서는 완성차 제조사 HKMC의 MS268-06 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 품질 관리 사양로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:47.887901
143,HKMC_[MS268-06] 흡음형 폼 타이어 재료품질_REV02_200602.pdf,HKMC,MS268-06,이 규격은 흡음형 우레탄 폼 타이어의 재료물성에 대하여 규정한다. (자동 추출),2022-05-30,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 HKMC의 MS268-06 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:16:20.139513
77,HKMC_[MS268-07] 타이어-케이싱 제조 품질_REV02_190828.pdf,HKMC,MS268-07,HKMC [MS268 07] 타이어 케이싱 제조 품질 REV02 190828,N/A,품질 관리 사양 (Quality Assurance Standard),"이 문서는 완성차 제조사 HKMC의 MS268-07 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 품질 관리 사양로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:45.813293
36,Honda_2.5_Grain and Color Adjustment Procedure.pdf,Honda,Honda Session 2.5,"Confidential Supplier Quality Manual＿Procedure Mar 1st ,2023 (자동 추출)",N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Honda의 Honda Session 2.5 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:19.410582
74,Honda_3.1_Product Assurance Plan for Manufacturing Procedure.pdf,Honda,Honda Session 3.1,"Confidential  Supplier Quality Manual _ Procedure  Mar 1st ,2023 (자동 추출)",N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Honda의 Honda Session 3.1 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:45.004849
85,Honda_3.2_Delivery Packing Procedure.pdf,Honda,Honda Session 3.2,"Confidential Supplier Quality Manual _Procedure  Mar 1st, 2023 (자동 추출)",N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Honda의 Honda Session 3.2 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:48.273739
71,Honda_3.3_Process Quality Control Table Preparation Procedure.pdf,Honda,Honda Session 3.3,"Confidential Supplier Quality Manual _ Procedure  Mar 1st, 2023 (자동 추출)",N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Honda의 Honda Session 3.3 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:43.714228
67,Honda_3.5_POKAYOKE (Error Proofing) Procedure.pdf,Honda,Honda Session 3.5,"Confidential  Supplier Quality Manual _Procedure Mar 1st, 2023 (자동 추출)",N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Honda의 Honda Session 3.5 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:42.528194
86,Honda_3.7_Contaminants Control Procedure.pdf,Honda,Honda Session 3.7,"Confidential Supplier Quality Manual _Procedure Mar 1st, 2023 (자동 추출)",N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Honda의 Honda Session 3.7 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:48.363888
89,Honda_3.7_Inspection and Testing Procedure.pdf,Honda,Honda Session 3.7,"Confidential Supplier Quality Manual _Procedure  Mar 1st, 2023 (자동 추출)",N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Honda의 Honda Session 3.7 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:49.406672
109,Honda_3.7_Process Quality Control Table Preparation Procedure.pdf,Honda,Honda Session 3.7,"Confidential Supplier Quality Manual _ Procedure  Mar 1st, 2023 (자동 추출)",N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Honda의 Honda Session 3.7 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:16:00.056750
118,Honda_3.8_Preparation of Operation Standard Procedure.pdf,Honda,Honda Session 3.8,"Confidential Supplier Quality Manual _ Procedure Mar 1st, 2023 (자동 추출)",N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Honda의 Honda Session 3.8 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:16:01.157573
146,Honda_3.9_Management Procedure for Lot-Control-Specified Parts.pdf,Honda,Honda Session 3.9,"Confidential Supplier Quality Manual _ Procedure Mar 1st, 2023 (자동 추출)",N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Honda의 Honda Session 3.9 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:16:20.791444
3,Honda_4.4_Process Capability Study Procedure.pdf,Honda,Honda Session 4.4,"Confidential Supplier Quality Manual _ Procedure Mar 1st ,2023 (자동 추출)",N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Honda의 Honda Session 4.4 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:05.382460
144,Honda_4.5 List of Definitions of part origin.pdf,Honda,Honda Session 4.5,"Confidential Supplier Quality Manual _ Procedure  Mar 1st, 2023 (자동 추출)",N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Honda의 Honda Session 4.5 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:16:20.299876
136,Honda_4.6_Transition to Mass Production Procedure.pdf,Honda,Honda Session 4.6,"Confidential Supplier Quality Manual _ Procedure Mar 1st, 2023 (자동 추출)",N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Honda의 Honda Session 4.6 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:16:18.400755
120,Honda_5.2_Control Chart Procedure.pdf,Honda,Honda Session 5.2,"Confidential Supplier Quality Manual _ Procedure Mar 1st, 2023 (자동 추출)",N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Honda의 Honda Session 5.2 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:16:03.817940
12,Honda_5.4_Procedures for 5 Principals for Problem Solving.pdf,Honda,Honda Session 5.4,"Confidential Supplier Quality Manual _ Procedure  Mar 1st, 2023 (자동 추출)",N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Honda의 Honda Session 5.4 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:07.075559
124,Honda_5.4_Procedures for treatment of in-process and delivery non-conforming.pdf,Honda,Honda Session 5.4,"Confidential Supplier Quality Manual _ Procedure Mar 1st, 2023 (자동 추출)",N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Honda의 Honda Session 5.4 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:16:06.340003
138,Honda_5.4_Procedures for treatment of market non-conforming products.pdf,Honda,Honda Session 5.4,"Confidential Supplier Quality Manual _ Procedure Mar 1st, 2023 (자동 추출)",N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Honda의 Honda Session 5.4 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:16:18.536964
21,Honda_5.5_Chage Point Control Procedure_2024.APR.15.pdf,Honda,Honda Session 5.5,"Confidential Supplier Quality Manual _ Procedure  Apr 15th, 2024 (자동 추출)",N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Honda의 Honda Session 5.5 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:09.828797
1,Honda_5.6_Supplier Quality Audit Procedure.pdf,Honda,Honda Session 5.6,"Confidential Supplier Quality Manual _ Procedure  Mar 1st, 2023 (자동 추출)",N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Honda의 Honda Session 5.6 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:05.161306
10,Honda_5.7_Supplier Quality Performance Evaluation Procedure.pdf,Honda,Honda Session 5.7,"Confidential Supplier Quality Manual Procedure Mar 1st, 2023 (자동 추출)",N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Honda의 Honda Session 5.7 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:06.872476
93,Honda_6.4_Retention Period Chart.pdf,Honda,Honda Session 6.4,"Confidential Supplier Quaity Manual _ Procedure Mar 1st, 2023 (자동 추출)",N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Honda의 Honda Session 6.4 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:50.441497
63,MBG_ALD00000515 MBST 2016-05.EN.pdf,Mercedes,ALD00000515,MBG ALD00000515 MBST 2016 05.EN,N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Mercedes의 ALD00000515 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:40.183572
82,MBG_QV_A0090066199_Qualitätsvorschrift Reifen AMG_ZGS002.pdf,Mercedes,GS002,Quality Specification Tire / Addition AMG (자동 추출),2023-03-09,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Mercedes의 GS002 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:47.665414
47,Mitsubishi_MMKI Supplier Quality Guidebook 3rd Edition.pdf,Mitsubishi,MMKI Guidebook 3rd,Mitsubishi MMKI Supplier Quality Guidebook 3rd Edition,N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Mitsubishi의 MMKI Guidebook 3rd 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:26.119480
73,Perodua_VM4-2000-001 Rev A Vendor Quality Manual.pdf,Perodua,VM4-2000-001,Perodua VM4 2000 001 Rev A Vendor Quality Manual,N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Perodua의 VM4-2000-001 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:43.921539
2,Porsche_F_360_101 Tire-High-Speed Test.pdf,Porsche,F 360 101,Testing Procedure F.360.101 (자동 추출),N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Porsche의 F 360 101 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:05.305159
14,Porsche_F_360_102_Rolling_Resistance.pdf,Porsche,F 360 102,Testing Procedure F.360.102 (자동 추출),N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Porsche의 F 360 102 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:07.765304
113,Porsche_F_360_111_Tire_Safeguarding_RDK_warning_threshold_air_pressure.pdf,Porsche,F 360 111,Testing Procedure F.360.111 (자동 추출),N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Porsche의 F 360 111 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:16:00.422693
37,Porsche_F_360_301_Tire_Tire_Durability.pdf,Porsche,F 360 301,Testing Procedure F.360.301 (자동 추출),N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Porsche의 F 360 301 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:19.504536
102,Porsche_F_360_305_Tire_Braking_Dry_2017.pdf,Porsche,F 360 305,Testing Procedure F.360.305 (자동 추출),N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Porsche의 F 360 305 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:54.360030
100,Porsche_F_360_309_Tire_Rolling_circumference_difference_FA_RA.PDF,Porsche,F 360 309,Testing Procedure F.360.309 (자동 추출),N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Porsche의 F 360 309 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:52.998554
9,Porsche_F_360_501_Tire_Dry_Handling__Lane_Change.pdf,Porsche,F 360 501,Testing Procedure F.360.501 (자동 추출),N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Porsche의 F 360 501 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:06.823541
114,Porsche_F_360_502_Tire_Wet_Handling.pdf,Porsche,F 360 502,Testing Procedure F.360.502 (자동 추출),N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Porsche의 F 360 502 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:16:00.479156
69,Porsche_F_360_503_Tire_Driving_Comfort_Dry.pdf,Porsche,F 360 503,Testing Procedure F.360.503 (자동 추출),N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Porsche의 F 360 503 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:43.633955
16,Porsche_F_360_504_Tire_Snow_Ice_Handling.pdf,Porsche,F 360 504,Testing Procedure F.360.504 (자동 추출),N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Porsche의 F 360 504 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:08.580208
110,Porsche_F_360_104_Tire_Spring_characteristic_and_static_dimensions.pdf,Porsche,F_360_104,Tire Spring Characteristic and Static Dimensions (타이어 스프링 특성 및 정적 치수 측정 규격),2015-08-01,엔지니어링 시험 규격 (Engineering Standard / Test Procedure),"포르쉐(Porsche AG)의 스포츠카 서스펜션 튜닝과 타이어 지오메트리 설계를 뒷받침하는 핵심 타이어 규격서입니다. 타이어를 휠에 조립한 후 정해진 압력 하에서 시간에 따라 팽창하는 성장률(Growth)을 반영하여 외경, 단면폭 등 정적 치수를 정밀 측정하는 방법과, 수직(Radial), 횡방향(Lateral), 종방향(Longitudinal) 스프링 정수(Stiffness Rate, kN/mm)를 서보-유압 특수 시험 장비로 가압 인가하여 힘-변위 복원 곡선을 통해 산출하는 고정밀 스포츠 주행 성능 최적화 시험 절차입니다.",2026-05-27T17:16:00.270751
